"id_CC_original","match_id","correcting_match","correcting_match_old","occurrenceID_master","occurrenceID","occ_match","match_status","match_quality","fieldgood","fieldbad","logodd.ratio","precent.good","percent.bad","n_keys_used","n_core_keys_used","n_candidates_final","match_keys_used","datasetName","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","institutionCode","Duplicate","Comment",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID"
"12319",11836,NA,NA,"MAguilar.Lit.Review.777",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",2006,NA,"lago jeinimeni",-46.8532460002,-72.0258759998,"Habit, E., Gonzalez,","777",NA,"1","associatedReferences: (Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017)",NA,"Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12320",11837,NA,NA,"MAguilar.Lit.Review.1008",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",2007,NA,"lago jeinimeni",-46.8532460002,-72.0258759998,"Ortiz-Sandoval, J., ","1008",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12328",13086,NA,"unlink, record via iDigBio","CENPAT-CONICET-CNPICT-CNPICT1983/105","urn:catalog:cas:ich:13511",FALSE,"matched","2_core",2,7,-0.425968732272281,15.3846153846154,53.8461538461538,2,2,1,"datasetName;canonicalName","gbif","aplochiton",1919,"1919-02","peulla",-41.085732,-72.021984,NA,"13511","cas","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12338",11852,NA,NA,"MAguilar.Lit.Review.317",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"lago monreal2",-45.8724999998,-72.0208999996,"CORREA, C., BRAVO, A","317",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12339",11853,NA,NA,"MAguilar.Lit.Review.337",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"lago monreal 2",-45.8724999998,-72.0208999996,"CORREA, C., BRAVO, A","337",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12340",11854,NA,NA,"MAguilar.Lit.Review.336",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2007,NA,"lago monreal 2",-45.8724999998,-72.0208999996,"CORREA, C., BRAVO, A","336",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12351",NA,NA,"5631",NA,NA,NA,"no_match","no_match",NA,NA,NA,NA,NA,NA,NA,0,NA,"fishgis_metadatabase_ccorrea","oncorhynchus keta",1986,NA,"río prat",-52.68588,-72.01994,"CORFO-IFOP (1990) Un",NA,NA,NA,"change coordinates to: -51.556418, -72.736240",NA,NA,"-51.556418","-72.73624",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12355",11863,NA,NA,"MMA:ICT:0002747",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","hatcheria macraei",NA,NA,"río manso. rio manso entre rio steffen y rio puelo",-41.726,-72.019,"FuenteReg: Unmack et",NA,NA,"1","associatedReference: (Unmack et al. 2012)",NA,"Unmack et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12356",11864,NA,NA,"MMA:ICT:0002766",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","hatcheria macraei",NA,NA,"río manso. puelo-pacific. rio manso entre rio steffen y rio puelo",-41.726389,-72.018694,"FuenteReg: Publicaci",NA,NA,NA,"bibliograph: Unmack et al. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12361",11868,NA,NA,"MAguilar.Lit.Review.283",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2009,NA,"lago monreal2",-45.8701981553,-72.0178639999,"Correa, C. and Hendr","283",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12362",11869,NA,NA,"MAguilar.Lit.Review.294",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2009,NA,"lago monreal2",-45.8701981553,-72.0178639999,"Correa, C. and Hendr","294",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12402",NA,NA,"unlink, record via iDigBio",NA,"urn:catalog:cas:ich:76889",NA,"no_match","no_match",NA,NA,NA,NA,NA,NA,NA,0,NA,"gbif","hatcheria macraei",NA,NA,"argentina",-47,-72,NA,"76889","cas","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12405",11905,NA,NA,"MAguilar.Lit.Review.973",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",2016,NA,"río ñireguao",-45.1700400001,-71.9972899999,"Muñoz, Nicolas J., R","973",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12406",11906,NA,NA,"MAguilar.Lit.Review.1034",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra",2007,NA,"lago la paloma",-44.3486666672,-71.987944444,"Ortiz-Sandoval, J., ","1034",NA,NA,"change coordinates to -45.904804, -72.098064",NA,NA,"-45.904804","-72.098064",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12407",11907,NA,NA,"MAguilar.Lit.Review.1035",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"lago la paloma",-44.3486666672,-71.987944444,"Ortiz-Sandoval, J., ","1035",NA,NA,"change coordinates to -45.904804, -72.098064",NA,NA,"-45.904804","-72.098064",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12408",11908,NA,NA,"MAguilar.Lit.Review.790",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",2006,NA,"lago la paloma",-44.3486666672,-71.987944444,"Habit, E., Gonzalez,","790",NA,"1","change coordinates to -45.912403, -72.107499; associatedReference: (Ortiz-Sandoval et al., 2017)",NA,"Ortiz-Sandoval et al., 2017","-45.912403","-72.107499",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12409",11909,NA,NA,"MAguilar.Lit.Review.1033",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",2007,NA,"lago la paloma",-44.3486666672,-71.987944444,"Ortiz-Sandoval, J., ","1033",NA,"0","change coordinates to -45.904804, -72.098064",NA,NA,"-45.904804","-72.098064",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12432",11932,NA,NA,"dc526799-1ed3-11e3-bfac-90b11c41863e","dc526799-1ed3-11e3-bfac-90b11c41863e",TRUE,"matched","3_core",11,0,1.07918124604762,84.6153846153846,0,3,3,1,"datasetName;canonicalName;decimalLatitude","vert","diplomystes camposensis",1976,"1976-02-21","curalufu river",-43.30718,-71.971761,"University of Kansas","19257","ku",NA,"Change coordinates to -39.818333, -72.863889, extracted from Arratia y Quezada 2017",NA,NA,"-39.818333","-72.863889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12434",11933,NA,"good","dc528c2f-1ed3-11e3-bfac-90b11c41863e","dc528c2f-1ed3-11e3-bfac-90b11c41863e",TRUE,"matched","2_core",11,0,1.07918124604762,84.6153846153846,0,2,2,1,"datasetName;canonicalName","vert","percichthys trucha",1976,"1976-02-10","curalelfu river",-43.30718,-71.971761,"University of Kansas","19290","ku",NA,"Change coordinates to -39.818333, -72.863889, extracted from Arratia y Quezada 2017",NA,NA,"-39.818333","-72.863889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12438",11935,NA,"good","dc5211e2-1ed3-11e3-bfac-90b11c41863e","dc5211e2-1ed3-11e3-bfac-90b11c41863e",TRUE,"matched","2_core",11,0,1.07918124604762,84.6153846153846,0,2,2,1,"datasetName;canonicalName","vert","trichomycterus areolatus",1976,"1976-02-21","curalufu river",-43.30718,-71.971761,"University of Kansas","19217","ku",NA,"Change coordinates to -39.818333, -72.863889, extracted from Arratia y Quezada 2017",NA,NA,"-39.818333","-72.863889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12475",11971,NA,NA,"MAguilar.Lit.Review.972",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",2016,NA,"río el toqui",-45.0272310002,-71.9504570004,"Muñoz, Nicolas J., R","972",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12480",11974,NA,NA,"MAguilar.Lit.Review.1374",NA,NA,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",NA,NA,"lago don poli",-46.2333333332,-71.95,"Zama A. y Cárdenas E","1374",NA,"0","Change coordinates to -46.241262, -71.964272",NA,NA,"-46.241262","-71.964272",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12497",11992,NA,NA,"MAguilar.Lit.Review.311",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"lago frío",-45.6674999998,-71.9438000001,"CORREA, C., BRAVO, A","311",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12498",11993,NA,NA,"MAguilar.Lit.Review.312",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"lago frío",-45.6674999998,-71.9438000001,"CORREA, C., BRAVO, A","312",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12506",11998,NA,NA,"MAguilar.Lit.Review.282",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"lago frío",-45.6652032195,-71.9407879088,"Correa, C. and Hendr","282",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12507",11999,NA,NA,"MAguilar.Lit.Review.301",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2007,NA,"lago frío",-45.6652032195,-71.9407879088,"Correa, C. and Hendr","301",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12515",12007,NA,NA,"MAguilar.Lit.Review.770",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salvelinus fontinalis",2006,NA,"lago lonconao",-43.2460749996,-71.9375519997,"Habit, E., Gonzalez,","770",NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12516",12008,NA,NA,"MAguilar.Lit.Review.538",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salvelinus fontinalis",NA,NA,"lago lonconao",-43.2460749996,-71.9375519997,"Cussac, V.E.; Barran","538",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12550",12037,NA,NA,"MAguilar.Lit.Review.1393",NA,NA,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","percichthys trucha",NA,NA,"puerto ibañez (lago gral carrera)",-46.2833333331,-71.9333333331,"Zama A. y Cárdenas E","1393",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12635",12117,NA,"good","MMA:ICT:0002772",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","hatcheria macraei",NA,NA,"río blanco. baker-pacific. rio blanco",-45.819538,-71.916997,"FuenteReg: Publicaci",NA,NA,NA,"bibliograph: Unmack et al. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations",NA,NA,NA,NA,NA,NA,NA,"Unmack, P. J., Barriga, J. P., Battini, M. A., Habit, E. M., & Johnson, J. B. (2012). Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology, 21(4), 942–959. https://doi.org/10.1111/j.1365-294X.2011.05408.x",NA,NA,NA,NA,NA
"12671",12160,NA,NA,"MAguilar.Lit.Review.321",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"lago quijada",-45.7177,-71.9110000001,"CORREA, C., BRAVO, A","321",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12672",12161,NA,NA,"MAguilar.Lit.Review.341",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2007,NA,"lago quijada",-45.7177,-71.9110000001,"CORREA, C., BRAVO, A","341",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12691",12177,NA,NA,"MAguilar.Lit.Review.298",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2009,NA,"lago quijada",-45.7153470434,-71.9079960784,"Correa, C. and Hendr","298",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12701",12187,NA,NA,"SUBPESCA.PecesContinentales2019.20795",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias maculatus",2012,NA,NA,-44.237694,-71.893648,"ND (NA) Proyecto Sis","20795",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12713",12198,NA,NA,"MAguilar.Lit.Review.759",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",2006,NA,"lago blanco",-41.9462019999,-71.8874749999,"Habit, E., Gonzalez,","759",NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12714",12199,NA,NA,"MAguilar.Lit.Review.517",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago blanco",-41.9462019999,-71.8874749999,"Cussac, V.E.; Barran","517",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12715",12200,NA,NA,"MAguilar.Lit.Review.760",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus tshawytscha",2006,NA,"lago blanco",-41.9462019999,-71.8874749999,"Habit, E., Gonzalez,","760",NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12716",12201,NA,NA,"MAguilar.Lit.Review.518",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus tshawytscha",NA,NA,"lago blanco",-41.9462019999,-71.8874749999,"Cussac, V.E.; Barran","518",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12726",12215,NA,"unlink, same colection diff batch","de80666b-7607-4ce4-b4ab-a9bcd9fcdd2d","urn:catalog:cas:ich:78424",FALSE,"matched","3_core",5,6,-0.0669467896306132,38.4615384615385,46.1538461538462,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","aplochiton zebra",1919,"1919","at mouth of creek near base of monte tronador, casa panque; 320 m elev.",-41.05,-71.883333,NA,"78424","cas","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12728",NA,NA,"unlink, record via iDigBio",NA,"urn:catalog:cas:ich:28570",NA,"no_match","no_match",NA,NA,NA,NA,NA,NA,NA,0,NA,"gbif","trichomycterus areolatus",1919,"1919-03","at mouth of creek near base of monte tronador, casa panque; 320 m elev.",-41.05,-71.883333,NA,"28570","cas","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12730",12215,NA,"good","de80666b-7607-4ce4-b4ab-a9bcd9fcdd2d","de80666b-7607-4ce4-b4ab-a9bcd9fcdd2d",TRUE,"matched","3_core",11,0,1.07918124604762,84.6153846153846,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","aplochiton zebra",1919,"1919","casa panque",-41.05,-71.8833,NA,"77399","fmnh","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12731",12216,NA,NA,"de80666b-7607-4ce4-b4ab-a9bcd9fcdd2d","de80666b-7607-4ce4-b4ab-a9bcd9fcdd2d",TRUE,"matched","4plus_core",9,0,1,69.2307692307692,0,4,4,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude","idig","aplochiton zebra",1919,NA,"casa panque",-41.05,-71.8833,NA,"77399","fmnh","1","year: 1919",NA,NA,NA,NA,NA,"1919",NA,NA,NA,NA,NA,NA,NA
"12736",12219,NA,NA,"MMA:ICT:0005217",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","trichomycterus areolatus",1919,NA,"casa pangue. rio peulla",-41.05,-71.883,"FuenteReg: Eigenmann",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12757",12239,NA,NA,"MMA:ICT:0002744",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","hatcheria macraei",NA,NA,"río manso. cuenca río puelo (argentina). rio manso entre frontera y rio de los morros",-41.521,-71.874,"FuenteReg: Unmack et",NA,NA,"1","associatedReference: (Unmack et al. 2012)",NA,"Unmack et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12780",12261,NA,NA,"MAguilar.Lit.Review.316",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"lago monreal1",-45.6368999997,-71.8696000002,"CORREA, C., BRAVO, A","316",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12795",12272,NA,NA,"MAguilar.Lit.Review.817",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus tshawytscha",2007,NA,"río aysén",-45.8177500003,-71.8649166674,"https://doi.org/10.1","817",NA,NA,"Rio Huemules. (Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,"Rio Huemules",NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA
"12807",12283,NA,NA,"MAguilar.Lit.Review.319",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"lago pollux",-45.6763,-71.8627000004,"CORREA, C., BRAVO, A","319",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12808",12284,NA,NA,"MAguilar.Lit.Review.339",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"lago pollux",-45.6763,-71.8627000004,"CORREA, C., BRAVO, A","339",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12826",12300,NA,NA,"MAguilar.Lit.Review.284",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"lago pollux",-45.6739544117,-71.8596643523,"Correa, C. and Hendr","284",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12827",12301,NA,NA,"MAguilar.Lit.Review.302",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2007,NA,"lago pollux",-45.6739544117,-71.8596643523,"Correa, C. and Hendr","302",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12830",12304,NA,NA,"MAguilar.Lit.Review.813",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",2007,NA,"río huemules",-45.8167160002,-71.8579220004,"https://doi.org/10.1","813",NA,NA,"(Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,NA,NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA
"12832",12306,NA,NA,"MAguilar.Lit.Review.974",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",2016,NA,"río huemules",-45.8174649997,-71.8569919998,"Muñoz, Nicolas J., R","974",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12836",12310,NA,NA,"MAguilar.Lit.Review.323",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"lago el toro",-45.5299,-71.8534999997,"CORREA, C., BRAVO, A","323",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12842",12313,NA,NA,"MAguilar.Lit.Review.314",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"laguna juncos",-45.6336000004,-71.8509000003,"CORREA, C., BRAVO, A","314",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12846",12315,NA,NA,"MAguilar.Lit.Review.746",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",2006,NA,"lago azul",-41.949129,-71.8505280003,"Habit, E., Gonzalez,","746",NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12849",12318,NA,NA,"MAguilar.Lit.Review.745",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2006,NA,"lago azul",-41.949129,-71.8505280003,"Habit, E., Gonzalez,","745",NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12850",12319,NA,NA,"MAguilar.Lit.Review.1372",NA,NA,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",NA,NA,"lago pollux",-45.6666666673,-71.8500000002,"Zama A. y Cárdenas E","1372",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12851",12320,NA,NA,"MAguilar.Lit.Review.491",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",NA,NA,"lago azul",-41.9496440004,-71.8492919999,"Cussac, V.E.; Barran","491",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12852",12321,NA,NA,"MAguilar.Lit.Review.492",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",NA,NA,"lago azul",-41.9496440004,-71.8492919999,"Cussac, V.E.; Barran","492",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12885",12350,NA,NA,"MAguilar.Lit.Review.315",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"lago leon",-45.6161000001,-71.8405000001,"CORREA, C., BRAVO, A","315",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
