IncludePewProAP,scientificName_Old,usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,kingdomKey,phylumKey,orderKey,familyKey,synonym,verbatim_name,verbatim_rank,genus,species,genusKey,speciesKey,acceptedUsageKey,classKey,class
0,"Lycodes macrops Günther, 1880",5209492,"Lycodes macrops Günther, 1880",Lycodes macrops,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,TRUE,"Lycodes macrops Günther, 1880",higher,Ophthalmolycus,Ophthalmolycus macrops,2380972,2380981,2380981,NA,NA
0,"Lycodichthys antarcticus Pappenheim, 1911",2380968,"Lycodichthys antarcticus Pappenheim, 1911",Lycodichthys antarcticus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Lycodichthys antarcticus Pappenheim, 1911",higher,Lycodichthys,Lycodichthys antarcticus,2380967,2380968,NA,NA,NA
0,Macrouridae,6978,Macrouridae,Macrouridae,FAMILY,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Gadiformes,Macrouridae,1,44,549,6978,,Macrouridae,higher,NA,NA,NA,NA,NA,NA,
0,"Macrourus carinatus (Günther, 1878)",5215144,"Macrourus carinatus (Günther, 1878)",Macrourus carinatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gadiformes,Macrouridae,1,44,549,6978,,"Macrourus carinatus (Günther, 1878)",higher,Macrourus,Macrourus carinatus,2416500,5215144,NA,NA,
0,"Macrourus holotrachys Günther, 1878",5215141,"Macrourus holotrachys Günther, 1878",Macrourus holotrachys,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gadiformes,Macrouridae,1,44,549,6978,,"Macrourus holotrachys Günther, 1878",higher,Macrourus,Macrourus holotrachys,2416500,5215141,NA,NA,
0,Macruronus magellanicus,2415616,"Macruronus magellanicus Lönnberg, 1907",Macruronus magellanicus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,FALSE,Macruronus magellanicus,higher,Macruronus,Macruronus magellanicus,2415613,2415616,NA,NA,NA
0,"Macruronus magellanicus Lönnberg, 1907",2415616,"Macruronus magellanicus Lönnberg, 1907",Macruronus magellanicus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,FALSE,"Macruronus magellanicus Lönnberg, 1907",higher,Macruronus,Macruronus magellanicus,2415613,2415616,NA,NA,NA
0,Macruronus novaezelandiae,2415620,"Macruronus novaezelandiae (Hector, 1871)",Macruronus novaezelandiae,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,FALSE,Macruronus novaezelandiae,higher,Macruronus,Macruronus novaezelandiae,2415613,2415620,NA,NA,NA
0,"Macruronus novaezelandiae (Hector, 1871)",2415620,"Macruronus novaezelandiae (Hector, 1871)",Macruronus novaezelandiae,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,,"Macruronus novaezelandiae (Hector, 1871)",higher,Macruronus,Macruronus novaezelandiae,2415613,2415620,NA,NA,
0,"Macruronus novaezelandiae magellanicus Lönnberg, 1907",6486640,"Macruronus novaezelandiae magellanicus Lönnberg, 1907",Macruronus novaezelandiae magellanicus,SUBSPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,FALSE,"Macruronus novaezelandiae magellanicus Lönnberg, 1907",higher,Macruronus,Macruronus novaezelandiae,2415613,2415620,NA,NA,NA
0,"Macrurus fasciatus Günther, 1878",5214984,"Macrurus fasciatus Günther, 1878",Macrurus fasciatus,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Gadiformes,Macrouridae,1,44,549,6978,TRUE,"Macrurus fasciatus Günther, 1878",higher,Coelorinchus,Coelorinchus fasciatus,2416033,2416044,2416044,NA,NA
0,"Mancopsetta maculata (Günther, 1880)",5712308,"Mancopsetta maculata (Günther, 1880)",Mancopsetta maculata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Pleuronectiformes,Achiropsettidae,1,44,588,8607,,"Mancopsetta maculata (Günther, 1880)",higher,Mancopsetta,Mancopsetta maculata,8176149,5712308,NA,NA,
0,"Maurolicus Cocco, 1838",2346768,"Maurolicus Cocco, 1838",Maurolicus,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Stomiiformes,Sternoptychidae,1,44,774,2226,FALSE,"Maurolicus Cocco, 1838",higher,Maurolicus,NA,2346768,NA,NA,NA,NA
0,"Maurolicus muelleri (Gmelin, 1789)",2347501,"Maurolicus muelleri (Gmelin, 1789)",Maurolicus muelleri,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Stomiiformes,Sternoptychidae,1,44,774,2226,FALSE,"Maurolicus muelleri (Gmelin, 1789)",higher,Maurolicus,Maurolicus muelleri,2346768,2347501,NA,NA,NA
0,"Maurolicus parvipinnis Vaillant, 1888",2347493,"Maurolicus parvipinnis Vaillant, 1888",Maurolicus parvipinnis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Stomiiformes,Sternoptychidae,1,44,774,2226,FALSE,"Maurolicus parvipinnis Vaillant, 1888",higher,Maurolicus,Maurolicus parvipinnis,2346768,2347493,NA,NA,NA
0,Maynea,2380988,"Maynea Cunningham, 1871",Maynea,GENUS,ACCEPTED,94,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,Maynea,higher,Maynea,NA,2380988,NA,NA,NA,NA
0,"Maynea Cunningham, 1871",2380988,"Maynea Cunningham, 1871",Maynea,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Maynea Cunningham, 1871",higher,Maynea,NA,2380988,NA,NA,NA,NA
0,Maynea maynea,2380988,"Maynea Cunningham, 1871",Maynea,GENUS,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,Maynea maynea,higher,Maynea,NA,2380988,NA,NA,NA,NA
0,"Maynea patagonica Cunningham, 1871",5209495,"Maynea patagonica Cunningham, 1871",Maynea patagonica,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,TRUE,"Maynea patagonica Cunningham, 1871",higher,Maynea,Maynea puncta,2380988,5209494,5209494,NA,NA
0,Maynea puncta,5209494,"Maynea puncta (Jenyns, 1842)",Maynea puncta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,Maynea puncta,higher,Maynea,Maynea puncta,2380988,5209494,NA,NA,NA
0,"Maynea puncta (Jenyns, 1842)",5209494,"Maynea puncta (Jenyns, 1842)",Maynea puncta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Maynea puncta (Jenyns, 1842)",higher,Maynea,Maynea puncta,2380988,5209494,NA,NA,NA
0,"Melanostigma bathium Bussing, 1965",5209501,"Melanostigma bathium Bussing, 1965",Melanostigma bathium,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Melanostigma bathium Bussing, 1965",higher,Melanostigma,Melanostigma bathium,2381027,5209501,NA,NA,NA
0,"Melanostigma gelatinosum Günther, 1881",5209503,"Melanostigma gelatinosum Günther, 1881",Melanostigma gelatinosum,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Melanostigma gelatinosum Günther, 1881",higher,Melanostigma,Melanostigma gelatinosum,2381027,5209503,NA,NA,NA
0,Menidia alburnus,2412291,"Menidia Bonaparte, 1836",Menidia,GENUS,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,Menidia alburnus,higher,Menidia,NA,2412291,NA,NA,NA,NA
0,"Menidia Bonaparte, 1836",2412291,"Menidia Bonaparte, 1836",Menidia,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Atheriniformes,Atherinopsidae,1,44,496,2957,FALSE,"Menidia Bonaparte, 1836",higher,Menidia,NA,2412291,NA,NA,NA,NA
0,Merluccius australis,2415632,"Merluccius australis (Hutton, 1872)",Merluccius australis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,,Merluccius australis,higher,Merluccius,Merluccius australis,2415629,2415632,,,
0,"Merluccius australis (Hutton, 1872)",2415632,"Merluccius australis (Hutton, 1872)",Merluccius australis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,FALSE,"Merluccius australis (Hutton, 1872)",higher,Merluccius,Merluccius australis,2415629,2415632,NA,NA,NA
0,Merluccius gayi,2415631,"Merluccius gayi (Guichenot, 1848)",Merluccius gayi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,FALSE,Merluccius gayi,higher,Merluccius,Merluccius gayi,2415629,2415631,NA,NA,NA
0,"Merluccius gayi (Guichenot, 1848)",2415631,"Merluccius gayi (Guichenot, 1848)",Merluccius gayi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,FALSE,"Merluccius gayi (Guichenot, 1848)",higher,Merluccius,Merluccius gayi,2415629,2415631,NA,NA,NA
0,"Merluccius gayi gayi (Guichenot, 1848)",7193746,"Merluccius gayi gayi (Guichenot, 1848)",Merluccius gayi gayi,SUBSPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,,"Merluccius gayi gayi (Guichenot, 1848)",higher,Merluccius,Merluccius gayi,2415629,2415631,,,
0,Merluccius gayi gayi,7193746,"Merluccius gayi gayi (Guichenot, 1848)",Merluccius gayi gayi,SUBSPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,,Merluccius gayi gayi,higher,Merluccius,Merluccius gayi,2415629,2415631,NA,NA,
0,"Merluccius hubbsi Marini, 1933",2415636,"Merluccius hubbsi Marini, 1933",Merluccius hubbsi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,FALSE,"Merluccius hubbsi Marini, 1933",higher,Merluccius,Merluccius hubbsi,2415629,2415636,NA,NA,NA
0,Merluccius polylepis,2415671,"Merluccius polylepis Ginsburg, 1954",Merluccius polylepis,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,TRUE,Merluccius polylepis,higher,Merluccius,Merluccius australis,2415629,2415632,2415632,NA,NA
0,"Merluccius polylepis Ginsburg, 1954",2415671,"Merluccius polylepis Ginsburg, 1954",Merluccius polylepis,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,TRUE,"Merluccius polylepis Ginsburg, 1954",higher,Merluccius,Merluccius australis,2415629,2415632,2415632,NA,NA
0,"Merluccius Rafinesque, 1810",2415629,"Merluccius Rafinesque, 1810",Merluccius,GENUS,ACCEPTED,99,HIGHERRANK,Animalia,Chordata,Gadiformes,Merlucciidae,1,44,549,3703,,"Merluccius Rafinesque, 1810",higher,Merluccius,NA,2415629,NA,NA,NA,
0,Microgobius,2376642,"Microgobius Poey, 1876",Microgobius,GENUS,ACCEPTED,94,EXACT,Animalia,Chordata,Perciformes,Gobiidae,1,44,587,4274,FALSE,Microgobius,higher,Microgobius,NA,2376642,NA,NA,NA,NA
0,"Microgobius Poey, 1876",2376642,"Microgobius Poey, 1876",Microgobius,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Perciformes,Gobiidae,1,44,587,4274,FALSE,"Microgobius Poey, 1876",higher,Microgobius,NA,2376642,NA,NA,NA,NA
0,"Micromesistius australis Norman, 1937",2415774,"Micromesistius australis Norman, 1937",Micromesistius australis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gadiformes,Gadidae,1,44,549,3701,FALSE,"Micromesistius australis Norman, 1937",higher,Micromesistius,Micromesistius australis,2415773,2415774,NA,NA,NA
0,"Micropterus patachonicus King, 1831",,Tachyeres patachonicus AVES STEEMER DUCK ,,SPECIES,ACCEPTED,,,Animalia,Chordata,,,1,44,,,TRUE,"Micropterus patachonicus King, 1831",higher,,,,,NA,NA,
0,Mola tecta,9241224,"Mola tecta Nyegaard, Sawai, Gemmell, Gillum, Loneragan, Yamanoue & Stewart, 2017",Mola tecta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Tetraodontiformes,Molidae,1,44,772,5897,,Mola tecta,higher,Mola,Mola tecta,5207570,9241224,NA,NA,
1,Mordacia/Caragola sp.,2421254,"Mordacia Gray, 1851",Mordacia,GENUS,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Petromyzontiformes,Mordaciidae,1,44,771,6759550,,Mordacia/Caragola sp.,higher,Mordacia,NA,2421254,NA,11881065,Petromyzonti,
1,Mordacia lapicida,2421258,"Mordacia lapicida (Gray, 1851)",Mordacia lapicida,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Petromyzontiformes,Mordaciidae,1,44,771,6759550,FALSE,Mordacia lapicida,higher,Mordacia,Mordacia lapicida,2421254,2421258,NA,11881065,Petromyzonti
1,"Mordacia lapicida (Gray, 1851)",2421258,"Mordacia lapicida (Gray, 1851)",Mordacia lapicida,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Petromyzontiformes,Mordaciidae,1,44,771,6759550,,"Mordacia lapicida (Gray, 1851)",higher,Mordacia,Mordacia lapicida,2421254,2421258,11881065,Petromyzonti,
1,Mugil cephalus,8189568,"Mugil cephalus Linnaeus, 1758",Mugil cephalus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Mugiliformes,Mugilidae,1,44,1067,8473,FALSE,Mugil cephalus,higher,Mugil,Mugil cephalus,7822511,8189568,NA,NA,NA
1,"Mugil cephalus Linnaeus, 1758",8189568,"Mugil cephalus Linnaeus, 1758",Mugil cephalus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Mugiliformes,Mugilidae,1,44,1067,8473,,"Mugil cephalus Linnaeus, 1758",higher,Mugil,Mugil cephalus,7822511,8189568,NA,NA,
0,Mugiloides chilensis,2387115,Mugiloides chilensis,Mugiloides chilensis,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Pinguipedidae,1,44,587,8589,TRUE,Mugiloides chilensis,higher,Pinguipes,Pinguipes chilensis,2387108,2387112,2387112,NA,NA
0,"Muraenolepis marmorata Günther, 1880",2415427,"Muraenolepis marmorata Günther, 1880",Muraenolepis marmorata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gadiformes,Muraenolepididae,1,44,549,7664,FALSE,"Muraenolepis marmorata Günther, 1880",higher,Muraenolepis,Muraenolepis marmorata,2415419,2415427,NA,NA,NA
0,"Muraenolepis orangiensis Vaillant, 1888",2415421,"Muraenolepis orangiensis Vaillant, 1888",Muraenolepis orangiensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gadiformes,Muraenolepididae,1,44,549,7664,FALSE,"Muraenolepis orangiensis Vaillant, 1888",higher,Muraenolepis,Muraenolepis orangiensis,2415419,2415421,NA,NA,NA
0,Myctophidae,4217,Myctophidae,Myctophidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Chordata,Myctophiformes,Myctophidae,1,44,1306,4217,FALSE,Myctophidae,higher,NA,NA,NA,NA,NA,NA,NA
0,"Myctophum Rafinesque, 1810",2405851,"Myctophum Rafinesque, 1810",Myctophum,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Myctophiformes,Myctophidae,1,44,1306,4217,FALSE,"Myctophum Rafinesque, 1810",higher,Myctophum,NA,2405851,NA,NA,NA,NA
1,Myloplus,2353403,"Myloplus Gill, 1896",Myloplus,GENUS,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Characiformes,Serrasalmidae,1,44,537,4287106,,Myloplus,higher,Myloplus,NA,2353403,NA,,,
0,Myxodes cristatus,2380292,"Myxodes cristatus Valenciennes, 1836",Myxodes cristatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Clinidae,1,44,587,4261,FALSE,Myxodes cristatus,higher,Myxodes,Myxodes cristatus,2380290,2380292,NA,NA,NA
0,"Myxodes cristatus Valenciennes, 1836",2380292,"Myxodes cristatus Valenciennes, 1836",Myxodes cristatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Clinidae,1,44,587,4261,FALSE,"Myxodes cristatus Valenciennes, 1836",higher,Myxodes,Myxodes cristatus,2380290,2380292,NA,NA,NA
0,Actinopterygii,NA,NA,NA,NA,NA,100,NONE,NA,NA,NA,NA,NA,NA,NA,NA,,Actinopterygii,higher,NA,NA,NA,NA,,,
0,Amphilophus citrinellus × Vieja melanurus,NA,NA,NA,NA,NA,100,NONE,NA,NA,NA,NA,NA,NA,NA,NA,,Amphilophus citrinellus × Vieja melanurus,higher,NA,NA,NA,NA,,,
0,Notothenioidei,NA,NA,NA,NA,NA,100,NONE,NA,NA,NA,NA,NA,NA,NA,NA,,Notothenioidei,higher,NA,NA,NA,NA,,,
0,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,
0,"Nansenia groenlandica (Reinhardt, 1840)",5214222,"Nansenia groenlandica (Reinhardt, 1840)",Nansenia groenlandica,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Osmeriformes,Microstomatidae,1,44,1068,8479,FALSE,"Nansenia groenlandica (Reinhardt, 1840)",higher,Nansenia,Nansenia groenlandica,2410440,5214222,NA,NA,NA
0,"Nansenia Jordan & Evermann, 1896",2410440,"Nansenia Jordan & Evermann, 1896",Nansenia,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Osmeriformes,Microstomatidae,1,44,1068,8479,FALSE,"Nansenia Jordan & Evermann, 1896",higher,Nansenia,NA,2410440,NA,NA,NA,NA
0,Nemadactylus bergi,2392129,"Nemadactylus bergi (Norman, 1937)",Nemadactylus bergi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Cheilodactylidae,1,44,587,8519,FALSE,Nemadactylus bergi,higher,Nemadactylus,Nemadactylus bergi,2392128,2392129,NA,NA,NA
0,"Nemadactylus bergi (Norman, 1937)",2392129,"Nemadactylus bergi (Norman, 1937)",Nemadactylus bergi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Cheilodactylidae,1,44,587,8519,FALSE,"Nemadactylus bergi (Norman, 1937)",higher,Nemadactylus,Nemadactylus bergi,2392128,2392129,NA,NA,NA
0,"Nemadactylus gayi (Kner, 1865)",2392148,"Nemadactylus gayi (Kner, 1865)",Nemadactylus gayi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Cheilodactylidae,1,44,587,8519,,"Nemadactylus gayi (Kner, 1865)",higher,Nemadactylus,Nemadactylus gayi,2392128,2392148,NA,NA,
0,"Neophrynichthys marmoratus Gill, 1889",2334912,"Neophrynichthys marmoratus Gill, 1889",Neophrynichthys marmoratus,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Scorpaeniformes,Psychrolutidae,1,44,590,8631,TRUE,"Neophrynichthys marmoratus Gill, 1889",higher,Psychrolutes,Psychrolutes marmoratus,2334899,2334910,2334910,NA,NA
0,"Neophrynichthys marmoratus Regan, 1913",9100802,"Neophrynichthys marmoratus Regan, 1913",Neophrynichthys marmoratus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Scorpaeniformes,Psychrolutidae,1,44,590,8631,FALSE,"Neophrynichthys marmoratus Regan, 1913",higher,Neophrynichthys,Neophrynichthys marmoratus,2334895,9100802,NA,NA,NA
0,"Nezumia Jordan, 1904",2416858,"Nezumia Jordan, 1904",Nezumia,GENUS,ACCEPTED,99,HIGHERRANK,Animalia,Chordata,Gadiformes,Macrouridae,1,44,549,6978,,"Nezumia Jordan, 1904",higher,Nezumia,NA,2416858,NA,NA,NA,
0,Normanichthys crockeri,2335067,"Normanichthys crockeri Clark, 1937",Normanichthys crockeri,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Scorpaeniformes,Normanichthyidae,1,44,590,8628,FALSE,Normanichthys crockeri,higher,Normanichthys,Normanichthys crockeri,2335066,2335067,NA,NA,NA
0,"Normanichthys crockeri Clark, 1937",2335067,"Normanichthys crockeri Clark, 1937",Normanichthys crockeri,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Scorpaeniformes,Normanichthyidae,1,44,590,8628,FALSE,"Normanichthys crockeri Clark, 1937",higher,Normanichthys,Normanichthys crockeri,2335066,2335067,NA,NA,NA
0,Notacanthiformes,1307,Notacanthiformes,Notacanthiformes,ORDER,ACCEPTED,94,EXACT,Animalia,Chordata,Notacanthiformes,NA,1,44,1307,NA,FALSE,Notacanthiformes,higher,NA,NA,NA,NA,NA,NA,NA
0,"Notacanthus sexspinis Richardson, 1846",2405544,"Notacanthus sexspinis Richardson, 1846",Notacanthus sexspinis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Notacanthiformes,Notacanthidae,1,44,1307,8474,FALSE,"Notacanthus sexspinis Richardson, 1846",higher,Notacanthus,Notacanthus sexspinis,2405526,2405544,NA,NA,NA
0,Notacanthus sexspinis,2405544,"Notacanthus sexspinis Richardson, 1846",Notacanthus sexspinis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Notacanthiformes,Notacanthidae,1,44,1307,8474,,Notacanthus sexspinis,higher,Notacanthus,Notacanthus sexspinis,2405526,2405544,NA,NA,
0,Notophycis marginata,2417033,"Notophycis marginata (Günther, 1878)",Notophycis marginata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Gadiformes,Moridae,1,44,549,3704,FALSE,Notophycis marginata,higher,Notophycis,Notophycis marginata,2417032,2417033,NA,NA,NA
0,"Notophycis marginata (Günther, 1878)",2417033,"Notophycis marginata (Günther, 1878)",Notophycis marginata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Gadiformes,Moridae,1,44,549,3704,FALSE,"Notophycis marginata (Günther, 1878)",higher,Notophycis,Notophycis marginata,2417032,2417033,NA,NA,NA
0,"Notophycis Sazonov, 2001",2417032,"Notophycis Sazonov, 2001",Notophycis,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Gadiformes,Moridae,1,44,549,3704,FALSE,"Notophycis Sazonov, 2001",higher,Notophycis,NA,2417032,NA,NA,NA,NA
0,Notothenia angustata,2385923,"Notothenia angustata Hutton, 1875",Notothenia angustata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Notothenia angustata,higher,Notothenia,Notothenia angustata,2385918,2385923,NA,NA,NA
0,"Notothenia angustata Hutton, 1875",2385923,"Notothenia angustata Hutton, 1875",Notothenia angustata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Notothenia angustata Hutton, 1875",higher,Notothenia,Notothenia angustata,2385918,2385923,NA,NA,NA
0,Notothenia antarctica,8838582,"Notothenia antarctica Peters, 1877",Notothenia antarctica,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Notothenia antarctica,higher,Notothenia,Notothenia antarctica,2385918,8838582,NA,NA,NA
0,"Notothenia antarctica Peters, 1877",8838582,"Notothenia antarctica Peters, 1877",Notothenia antarctica,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Notothenia antarctica Peters, 1877",higher,Notothenia,Notothenia antarctica,2385918,8838582,NA,NA,NA
0,"Notothenia coriiceps Richardson, 1844",8399273,"Notothenia coriiceps Richardson, 1844",Notothenia coriiceps,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Notothenia coriiceps Richardson, 1844",higher,Notothenia,Notothenia coriiceps,2385918,8399273,NA,NA,NA
0,Notothenia cornucola,2385860,"Notothenia cornucola Richardson, 1844",Notothenia cornucola,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Notothenia cornucola,higher,Patagonotothen,Patagonotothen cornucola,2385854,2385859,2385859,NA,NA
0,"Notothenia cornucola Richardson, 1844",2385860,"Notothenia cornucola Richardson, 1844",Notothenia cornucola,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,"Notothenia cornucola Richardson, 1844",higher,Patagonotothen,Patagonotothen cornucola,2385854,2385859,2385859,NA,NA
0,Notothenia gilberti,8985739,"Notothenia gilberti Thompson, 1916",Notothenia gilberti,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Notothenia gilberti,higher,Notothenia,Notothenia gilberti,2385918,8985739,NA,NA,NA
0,"Notothenia gilberti Thompson, 1916",8985739,"Notothenia gilberti Thompson, 1916",Notothenia gilberti,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Notothenia gilberti Thompson, 1916",higher,Notothenia,Notothenia gilberti,2385918,8985739,NA,NA,NA
0,Notothenia jordani,2385867,"Notothenia jordani Thompson, 1916",Notothenia jordani,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Notothenia jordani,higher,Patagonotothen,Patagonotothen jordani,2385854,2385866,2385866,NA,NA
0,"Notothenia jordani Thompson, 1916",2385867,"Notothenia jordani Thompson, 1916",Notothenia jordani,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,"Notothenia jordani Thompson, 1916",higher,Patagonotothen,Patagonotothen jordani,2385854,2385866,2385866,NA,NA
0,Notothenia latifrons,9021372,"Notothenia latifrons Thompson, 1916",Notothenia latifrons,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Notothenia latifrons,higher,Notothenia,Notothenia latifrons,2385918,9021372,NA,NA,NA
0,"Notothenia latifrons Thompson, 1916",9021372,"Notothenia latifrons Thompson, 1916",Notothenia latifrons,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Notothenia latifrons Thompson, 1916",higher,Notothenia,Notothenia latifrons,2385918,9021372,NA,NA,NA
0,Notothenia longicauda,8928843,"Notothenia longicauda Thompson, 1916",Notothenia longicauda,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Notothenia longicauda,higher,Notothenia,Notothenia longicauda,2385918,8928843,NA,NA,NA
0,"Notothenia longicauda Thompson, 1916",8928843,"Notothenia longicauda Thompson, 1916",Notothenia longicauda,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Notothenia longicauda Thompson, 1916",higher,Notothenia,Notothenia longicauda,2385918,8928843,NA,NA,NA
